label	text
hatespeech	one year ago five people were killed by a devout moslem on westminster bridge for this rag headed bitch she will remember it as the day she was running late on her way to mosque
hatespeech	the christ cuck sand nigger messiah cries out in pain as he shoots himself in the foot with his sand nigger religion lmao
hatespeech	fuck sharia and fuck muzzies
hatespeech	how does it feel selling your country out to foreigners and having your daughters raped in the name of anti racism lol you e the laughing stock of the world there is nothing honorable about being a bunch of cucked sand nigger loving faggots i hope you all die
hatespeech	seriously the uk police farce are going to fully investigate this tutts looks of disgust meanwhile <number> white british school girls raped by moslem pedos across uk <number> moslem jihadis walking uk streets it like something out of monty python a complete joke cops looking after their brethren moslems gays
offensive	<user> this pos is a jihadi waging jihad is it not obvious by now
hatespeech	by taking known numbers of muslim refugees being allowed onto our soil daily <number> multiplying each by <number> for chain migration every muslim in the world could potentially be here by <number> enough diversity yet stopislam banislam
hatespeech	nobody gives a shit what this moslem scumbag supports if the coward says anything derogatory about trump decision he shit on idiot boy trudeau until he gone
hatespeech	iq matters you virtue signalling twat while you are lecturing on the precise definition of racism niggers wetbacks and muzzies are planning how to rape your daughter and steal your house
hatespeech	gross muslimes are against same sex attraction disorder sad yes against fruit cakes but man goats are ok sick bunch sharia my arse
offensive	<user> although the mujahideen do not have airplanes nuclear bombs or chemical weapons but they have just islam
offensive	<user> we all are jihadis 😂
hatespeech	and congress went along with everything the muzrat traitors wanted
hatespeech	well the white helmets are the public relations branch of isis so occasionally they are going to cross purposes yo muhamids clean up this mess i have got some captured christian little girls to rape and torture with my hebrew bros
hatespeech	<user> <user> some say it was goats goat fucker
hatespeech	<user> first time twitter deleted a remark i made about the muzzie scum i deleted my account i do not need twitter
hatespeech	make america peaceful again clean the muzzie filth from our society
hatespeech	<user> nice job towel head
hatespeech	i just want to say muslimes f off
offensive	if obama shows up at your mosque do not let him in hes a queer first then a phony muslim just like hes a phony american mussie do not abide with gays and there have been to much proof he is well into men
